url,title,imdb_score,description,director,stars,year,runtime,genre,rating,metascore,gross
https://www.imdb.com/title/tt10521234/,Ajari Aku Islam,7.9,"Kenny (Roger Danuarta), a Medan Chinese young man fell in love with Fidya (Cut Meyriska) a Batak Melayu Muslim girl. Over time, they love each other, but they were also hit by cultural and religious differences.",Deni Pusung,"Roger Danuarta, Cut Meyriska, Shinta Naomi, Miqdad Addausy",2019,93,Drama,13+,,
https://www.imdb.com/title/tt0459327/,Gie,7.6,"Soe Hok Gie is an activist who lived in the sixties. Set in the darkest era of Indonesian modern history, ""Gie"" is an interpretation of what happened based on his journal.",Riri Riza,"Nicholas Saputra, Jonathan Mulia, Thomas Nawilis, Christian Audi",2005,147,"Biography, Drama",Not Rated,,
https://www.imdb.com/title/tt0335349/,Pengkhianatan G30S/PKI,7.3,"G30S/PKI is abbreviation of Gerakan 30 September which is a movement and political coup in Indonesia by the Communist Party of Indonesian (PKI). As a result, six generals and one first officer were kidnapped and killed.",Arifin C. Noer,"Bram Adrianto, Syu'bah Asa, Ade Irawan, Amoroso Katamsi",1984,220,"Drama, History, Horror",,,
https://www.imdb.com/title/tt11710112/,Perempuan Bergaun Merah,5.5,"Dinda is an introverted student who is terrorized by a female ghost in a red dress. However, Dinda's concern for her sister and friends makes Dinda never give up on solving the mystery she faces, even though her life is threatened.",William Chandra,"Tatjana Saphira, Refal Hady, Stella Cornelia, Faradina Mufti",2022,91,Horror,13+,,
https://www.imdb.com/title/tt18291774/,Before I Met You,5.8,"Gadis transfers schools and meets Bara, the school's playboy. Gadis who is traumatized by seeing her mother divorced because of her father's cheating, feels uncomfortable with Bara's treatment.",Angling Sagaran,"Adhisty Zara, Bryan Domani, Kevin Ardilova, Agus Wibowo",2022,104,"Drama, Romance",13+,,
https://www.imdb.com/title/tt6503672/,At Stake,6.5,"Four brothers Ibra, Elzan, Amar, and Ical attempting to collect money for their father's medical. Always get stalemate, the brothers eventually took a very reckless decision.",Krishto D. Alam,"Tio Pakusadewo, Adipati Dolken, Aliando Syarief, Jefri Nichol",2017,106,"Action, Crime, Drama",13+,,
https://www.imdb.com/title/tt6481270/,Telaga Angker,6.8,,Sisworo Gautama Putra,"Suzzanna, George Rudy, Sandy Taroreh, Nina Anwar",1984,99,Horror,,,
https://www.imdb.com/title/tt22868450/,Skaya and the Big Boss,9.1,It follows Skaya as she disguises herself as an identical twin named Skara who attends Millenia High School.,Natasha Wilona,"Rayn Wijaya, Jonathan Alden, Alzi Markers",2023– ,,Drama,13+,,
https://www.imdb.com/title/tt15458126/,IPA & IPS,9.3,"Starting from a friendship of two people, Rifki and Aldino who became enemies because they chose different majors. Not only that, Rifki who became the OSIS Chairman at SMAN 2 Garuda made ...",Sitha Marino,"Arbani Yasiz, Kenzo Defras, Cut Syahra",2021–2022,,"Comedy, Drama, Romance",D,,
https://www.imdb.com/title/tt18079692/,Virgin Mom,7.6,It tells the story of a badminton athlete who suddenly becomes pregnant even though she has never had sex.,Amanda Rawles,"Al Ghazali, T. Rifnu Wikana, Marcella Zalianty",2022–2023,,"Drama, Romance",13+,,
https://www.imdb.com/title/tt8571716/,22 Menit,5.8,"22 minutes before, during, and after the explosion of 2016 Thamrin's bomb in Jakarta.",Eugene Panji,"Myrna Paramita, Ario Bayu, Ade Firman Hakim, Ardina Rasti, Ence Bagus",2018,71,"Action, Drama, Thriller",13+,,
https://www.imdb.com/title/tt15032106/,Paradise Garden,7.0,"Navya and Andra are shocked by the news of the disappearance of their siblings, Nitya and Ganes, after they moved to a mysterious housing complex, Paradise Garden. Both are trying to find out the facts about their siblings' disappearance.",Jefri Nichol,"Vanesha Prescilla, Yoga Pratama, Agnes Naomi",2021,,Thriller,17+,,
https://www.imdb.com/title/tt2316564/,Nenek Gayung,5.1,"This mysterious grandmother figure stirred up the masses. This grandmother was called Nenek Gayung, because she always brought a dipper and pandan mat to bathe her victims. Many had met ...",Nuri Dahlia,"Aden Bajaj, Isa Bajaj, Melky Bajaj, Nikita Mirzani",2012,79,"Comedy, Horror",,,
https://www.imdb.com/title/tt5065314/,Comic 8: Casino Kings Part 2,5.8,"Trapped in an online gambling game where they face levels of increasingly lethal challengers, the Comic 8 fight to reach their ultimate goal: The King.",Anggy Umbara,"Arie Kriting, Babe Cabita, Bintang Timur, Ernest Prakasa",2016,95,"Action, Adventure, Comedy",13+,,
https://www.imdb.com/title/tt10958206/,Inem Pelayan Seksi New,,,Add a Plot,,2019,,Comedy,,,
https://www.imdb.com/title/tt0097497/,Escape from Hellhole,3.8,A Punjabi girl getting tricked into living with a big time pimp who abducts virgins and forces them to submit to his hymen busting ways.,Maman Firmansyah,"Gudi Sintara, Dicky Zulkarnaen, Siska Widowati, Ramli Ivar",1983,100,"Action, Thriller",Not Rated,,
https://www.imdb.com/title/tt9435162/,DreadOut,5.0,Six friends want to become popular by recording their adventures to be uploaded to social media accounts. They choose to go to the abandoned apartment and suddenly open a portal to the magical world and infuriate the portal guardian.,Kimo Stamboel,"Caitlin Halderman, Jefri Nichol, Marsha Aruan, Ciccio Manassero",2019,97,"Adventure, Fantasy, Horror",17+,,
https://www.imdb.com/title/tt0374506/,The Gathering!,7.3,Friendship and principles are put to a test in the circle of Jakarta's social elite which can be as turbulent as the city's slums.,Nia Di Nata,"Cut Mini Theo, Tora Sudiro, Aida Nurmala, Surya Saputra",2003,129,"Comedy, Drama",TV-MA,,
https://www.imdb.com/title/tt5914986/,Bukan Cerita Cinta (This Is Not a Love Story),,,Sidi Saleh,"Chiu Yen Irina Tan, Edward Akbar, Hestu Wreda, Fuad Idris",,,Romance,,,
https://www.imdb.com/title/tt9695156/,27 Steps of May,7.9,"Following a horrible experience, May has isolated herself and stopped talking. Her father blames himself and tries to live by May's conditions year after year. But one day a hole appears in the wall and through it May discovers a magician.",Ravi L. Bharwani,"Raihaanun Soeriaatmadja, Lukman Sardi, Ario Bayu, Verdi Solaiman",2018,112,Drama,17+,,
https://www.imdb.com/title/tt14792970/,Live with My Ketos,6.2,"Alvaro is the student council president at a vocational school. Meanwhile, Gabriel is the leader of an anti-love gang. Gabriel's gang does not like authoritarianism, so they devise a plan to make both of them fall in love with each other.",Adhisty Zara,"Arbani Yasiz, Arya Vasco, Maria Theodore",2021–2022,,Romance,13+,,
https://www.imdb.com/title/tt7596856/,Wage,9.1,"Wage is a biopic movie about the creator of the national anthem of Indonesia titled Indonesia Raya (The Great Indonesia), Wage Rudolf Soepratman.",John de Rantau,"Azuzan Juan Gontarella, Khoirul Ilyas Aryatmaja, Putri Ayudya, Herman Bennink, Banon Gautama",2017,125,"Biography, Drama, History",,,
https://www.imdb.com/title/tt3418604/,The Sinking of Van Der Wijck,7.7,"Adapted from a classic novel with the same title, the movie tells a love story between Zainuddin, Hayati, and Aziz. With the difference in social background lead Zainuddin and Hayati's true love to a tragedy on sailing Van Der Wijck ship.",Sunil Soraya,"Herjunot Ali, Pevita Pearce, Reza Rahadian, Randy Nidji",2013,164,"Drama, Romance",TV-14,,
https://www.imdb.com/title/tt21047870/,Like & Share,7.1,Two best friends who create ASMR content together discover a world of personal exploration that leads them both toward harrowing outcomes.,Gina S. Noer,"Aurora Ribero, Arawinda Kirana, Jerome Kurnia, Aulia Sarah",2022,112,Drama,TV-MA,,
https://www.imdb.com/title/tt0280473/,Bernapas dalam Lumpur,7.4,"Supinah, a prostitute, is picked up by a kindly rich man, Budi. They fall in love and she recounts how she, as a naive willage woman, was lured into prostitution when she came to Jakarta in...",Turino Junaidy,"Farouk Afero, Sri Harto, Rahmat Kartolo, Ismed M. Noor",1970,117,Drama,,,
https://www.imdb.com/title/tt8900302/,Memories of My Body,7.4,"A pre-teen boy who abandoned by his father joins a Lengger dance center where men assume feminine appearances, but the political and social upheaval in Indonesia forces him to move away and meet with remarkable people on his journey.",Garin Nugroho,"Muhammad Khan, Raditya Evandra, Rianto, Sujiwo Tejo",2018,105,Drama,TV-MA,,
https://www.imdb.com/title/tt4643400/,Filosofi Kopi,7.1,"A coffee shop struggling to pay their debts, while at the same time maintaining their principles.",Angga Dwimas Sasongko,"Rio Dewanto, Chicco Jerikho, Julie Estelle, Jajang C. Noer",2015,117,Drama,13+,,
https://www.imdb.com/title/tt2494868/,Bayi Ajaib,6.5,"A diamond mine in the village is the source of competition between Kosim and Dorman. Dorman believes that the soul of his ancestor, Alberto Dominique, who is buried there, will help him achieve his ambition.",Tindra Rengat,"Rina Hassim, Muni Cader, W.D. Mochtar, A.N. Alcaff",1982,94,Horror,17+,,
https://www.imdb.com/title/tt10015812/,Death Whisper,6.2,"Alex, a new highschool student met Maggie, and become best friends. Suddenly weird things started to happen in their highschool.",Awi Suryadi,"Amanda Rawles, Angga Yunanda, Teuku Ryzki, Arya Vasco",2019,91,"Drama, Horror, Mystery",TV-MA,,
https://www.imdb.com/title/tt5687416/,What's Up with Cinta 2,7.3,"14 years after their budding romance in high school, Rangga and Cinta reunite in Yogyakarta to have their closure after Rangga had left Cinta with no explanation years prior.",Riri Riza,"Nicholas Saputra, Dian Sastrowardoyo, Titi Kamal, Adinia Wirasti",2016,123,"Drama, Romance",TV-14,,
https://www.imdb.com/title/tt10640262/,Eggnoid: Love & Time Portal,6.3,Eggnoid is a human who comes out from Eggnoid eggs. He's been assigned to look after and be a friend when a human feels lonely.,Naya Anindita,"Sheila Dara Aisha, Morgan Oey, Luna Maya, Kevin Julio",2019,102,"Drama, Fantasy, Romance",13+,,
https://www.imdb.com/title/tt19844972/,Bismillah Kunikahi Suamimu,7.5,"Cathy said, which actually made Hanna's heart, Malik's wife, feel relieved. A promise that changes the way of life of three people who are full of love and sacrifice.",Benni Setiawan,"Mikha Tambayong, Syifa Hadju, Rizky Nazar, Refal Hady",2023,110,"Drama, Romance",13+,,
https://www.imdb.com/title/tt16220298/,Just Mom,8.2,"When her children rarely come home, lonely Siti chooses to take care of a psycho-neurotic pregnant girl. However, Siti's choice is against her children who are worried about their mother's health.",Jeihan Angga,"Christine Hakim, Ayushita, Ge Pamungkas, Niken Anjani",2021,88,Drama,R13+,,
https://www.imdb.com/title/tt2424752/,Shackled,6.2,"There are dead people. Dreams of an oversized rabbit. More dead people, various murders and a detective.",Upi Avianto,"Abimana Aryasatya, Imelda Therinne, Laudya Cynthia Bella, Verdi Solaiman",2012,100,"Horror, Mystery, Thriller",,,
https://www.imdb.com/title/tt7329748/,Jomblo,6.0,"Friendship turns into rivalry when four single pals start looking for a girlfriend. The trouble is, finding one isn't as easy as they think.",Hanung Bramantyo,"Ge Pamungkas, Arie Kriting, Deva Mahenra, Richard Kyle",2017,110,Comedy,17+,,
https://www.imdb.com/title/tt8024712/,Yowis Band,7.3,Bayu falls in love with a girl and decided to form a band to make himself more popular than the girls' boyfriend. He forms a band with his friend and they name it Yowis Ben. But the problem happens when Yowis Ben is starting to popular.,Fajar Nugros,"Bayu Skak, Bayu Skak, Cut Meyriska, Brandon Salim, Joshua Suherman",2018,99,"Comedy, Drama, Musical",TV-14,,
https://www.imdb.com/title/tt18080778/,DJS the Movie: Biarkan Aku Menari,7.0,"In Wulan's life, she only wanted to be a dancer. When his father, Lukman and his brother, Satria were still alive, they were the ones who always supported Wulan's ideals. But now they are dead, and Wulan only lives with her mother, Linda.",Indrayanto Kurniawan,"Sandrinna Michelle, Rey Bong, Emiliano Fernando Cortizo, Safira Ratu Sofya",2022,104,"Drama, Fantasy",TV-PG,,
https://www.imdb.com/title/tt0437467/,Samson and Delilah,4.7,Young Samson sees his mother murdered by a soldier from the Netherlands. His grandfather sends him supernatural powers and makes him invulnerable. All grown up Samson is ready for revenge ...,Sisworo Gautama Putra,"Suzzanna, Paul Hay, Eddy Gunawan, H.I.M. Damsyik",1987,,"Adventure, Fantasy",,,
https://www.imdb.com/title/tt7777974/,Susah Sinyal,7.0,"Ellen does not keep her promise to watch Kiara's performance at the talent-show competition between high schools. Kiara is angry and goes to Sumba alone, where she can feel a glimmer of happiness.",Ernest Prakasa,"Adinia Wirasti, Ernest Prakasa, Aurora Ribero, Refal Hady",2017,110,"Comedy, Drama",TV-14,,
https://www.imdb.com/title/tt0280953/,Misteri Janda Kembang,6.0,A girl returns from the dead to gain her revenge on a gang of thugs that raped and murdered her.,H. Tjut Djalil,"H.I.M. Damsyik, Fujiyanti, Sally Marcellina, Emri Margono",1991,86,Horror,21+,,
https://www.imdb.com/title/tt14807282/,Story of Dinda: The Second Chance of Happiness,5.9,"Dinda believes that there is a kind of love that doesn't hurt, and Pram is the proof. Meeting Pram makes his world that almost collapsed back into one.",Ginanti Rona,"Aurélie Moeremans, Abimana Aryasatya, Ardhito Pramono, Cantika Abigail",2021,59,"Drama, Romance",TV-MA,,
https://www.imdb.com/title/tt2156366/,Pulau Hantu 3,5.5,,Jose Poernomo,"Shinta Bachir, Abdurrahman Arif, Boy Hamzah, Nicky Jutras",2012,84,Horror,,,
https://www.imdb.com/title/tt0345844/,Ranjang yang Ternoda,5.5,,Norman Benny,"Inneke Koesherawati, Gitty Srinita, Dicky Wahyudi, Hendro Tangkilisan",1994,,Drama,17+,,
https://www.imdb.com/title/tt13409590/,Ghost Writer 2,6.6,"Naya, a novelist and works as a screenwriter in a company. In the midst of trying to survive with hiss sister, Darto, Naya again has to face a ghost.",Muhadkly Acho,"Tatjana Saphira, Deva Mahenra, Widyawati, Endy Arfian",2022,116,"Comedy, Drama, Horror",TV-14,,
https://www.imdb.com/title/tt22091396/,Sundel Bolong Desa Wingit,,Story of a cursed village. Every three days someone died after experiencing a trance before killing themselves.,Wijaya Sanuaji,"Chantika Cescha, Ki Daus, Gea Alfira, Rayhan Al-Fatih",2023,,Horror,,,
https://www.imdb.com/title/tt10488782/,Follow Me to Hell,5.9,The happiness of Lita and her husband Rama do not last long because Lita is often terrorized by creepy female creatures. Rama brings Mr. Adam to clean their house from the ghost disturbance...,Azhar Kinoi Lubis,"Clara Bernadeth, Rendy Kjaernett, Cut Mini Theo, Sara Wijayanto",2019,90,Horror,17+,,
https://www.imdb.com/title/tt0326631/,Saur Sepuh: Satria Madangkara,8.0,"Hayam Wuruk's son from a concubine, Wirabhumi, demands his right to the throne of Majapahit, which was given to Wikramawardhana, Hayam Wuruk's son-in-law. Wirabhumi declares independence and builds support among the Javanese kingdoms.",Imam Tantowi,"Elly Ermawati, Fendy Pradana, Murti Sari Dewi, Hengky Tornando",1988,90,"Action, War",,,
https://www.imdb.com/title/tt1603909/,Perjanjian di Malam Keramat,6.5,A greedy businessman wants a promotion so bad he arranges for a work rival and his entire family to be murdered. The wife / mother then returns as a vengeful ghost armed with a steel-clawed gloved.,Sisworo Gautama Putra,"Anita Anjani, Alex Bernard, Malino Djunaedy, Yongki Dp",1991,82,Horror,17+,,
https://www.imdb.com/title/tt27447332/,Angel: Kami Semua Punya Mimpi,,,,,2023,105,Drama,13+,,
https://www.imdb.com/title/tt5891136/,ILY from 38.000 Ft,5.7,"Aletta (Michelle Ziudith) meets Arga (Rizky Nazar) in Bali and they fall head over heels in love. They spent every moment together. When they return to Jakarta, Arga promises to find her and marry her. But, he never shows up anymore.",Asep Kusdinar,"Michelle Ziudith, Rizky Nazar, Tanta Ginting, Derby Romero",2016,102,"Drama, Romance",TV-14,,
https://www.imdb.com/title/tt9545904/,Check the shop next door: The Series,7.7,"The series takes place when Erwin (Ernest Prakasa) takes charge of the family store. After working at the store for a week, Erwin felt like he needed to adjust the condition and environment of the store.",Ernest Prakasa,"Yusril Fahriza, Andi Awwe Wijaya, Adjis Doaibu",2018–2019,22,"Comedy, Drama",TV-14,,
